cell_id,x,y,lon,lat,elevation_m,ndvi,landcover
C_32_05,5,32,-105.175,39.934,2037.2,0.469,grass
C_32_06,6,32,-105.16,39.934,2091.1,0.398,grass
C_32_07,7,32,-105.145,39.934,2140.6,0.508,grass
C_32_08,8,32,-105.13,39.934,2127.3,0.735,forest
C_32_09,9,32,-105.115,39.934,2166.7,0.461,grass
C_32_10,10,32,-105.1,39.934,2247.4,0.532,grass
C_32_11,11,32,-105.085,39.934,2208.6,0.471,grass
C_32_12,12,32,-105.07,39.934,2210.4,0.47,grass
C_32_13,13,32,-105.055,39.934,2244.7,0.523,grass
C_32_14,14,32,-105.04,39.934,2231.3,0.511,grass
C_32_15,15,32,-105.025,39.934,2230.2,0.432,grass
C_32_16,16,32,-105.01,39.934,2166.1,0.574,forest
C_32_17,17,32,-104.995,39.934,2144.7,0.33,grass
C_32_18,18,32,-104.98,39.934,2091.6,0.317,grass
C_32_19,19,32,-104.965,39.934,2040.7,0.344,grass
C_32_20,20,32,-104.95,39.934,2091.5,0.402,grass
C_32_21,21,32,-104.935,39.934,2071.5,0.258,grass
C_32_22,22,32,-104.92,39.934,1985.2,0.175,urban
C_32_23,23,32,-104.905,39.934,1894.9,0.121,urban
C_32_24,24,32,-104.89,39.934,1869.6,0.273,grass
C_32_25,25,32,-104.875,39.934,1820.3,-0.021,urban
C_32_26,26,32,-104.86,39.934,1780.7,0.045,urban
C_32_27,27,32,-104.845,39.934,1726.7,0.122,urban
C_32_28,28,32,-104.83,39.934,1646.7,-0.056,urban
C_32_29,29,32,-104.815,39.934,1619.0,0.052,urban
C_32_30,30,32,-104.8,39.934,1556.7,0.157,urban
C_32_31,31,32,-104.785,39.934,1541.1,-0.1,urban
C_32_32,32,32,-104.77,39.934,1441.6,0.223,grass
C_32_33,33,32,-104.755,39.934,1480.2,0.128,urban
C_32_34,34,32,-104.74,39.934,1414.0,0.154,urban
C_32_35,35,32,-104.725,39.934,1400.0,0.214,urban
C_32_36,36,32,-104.71,39.934,1409.2,0.151,urban
C_32_37,37,32,-104.695,39.934,1444.2,0.134,urban
C_32_38,38,32,-104.68,39.934,1392.3,0.185,urban
C_32_39,39,32,-104.665,39.934,1370.4,0.292,grass
C_32_40,40,32,-104.65,39.934,1406.4,0.404,grass
C_32_41,41,32,-104.635,39.934,1404.5,0.504,grass
C_33_00,0,33,-105.25,39.946,1845.3,0.269,grass
C_33_01,1,33,-105.235,39.946,1864.6,0.288,grass
C_33_02,2,33,-105.22,39.946,1943.7,0.277,grass
C_33_03,3,33,-105.205,39.946,1976.5,0.402,grass
C_33_04,4,33,-105.19,39.946,2017.7,0.431,grass
C_33_05,5,33,-105.175,39.946,2073.3,0.352,grass
C_33_06,6,33,-105.16,39.946,2139.2,0.535,grass
C_33_07,7,33,-105.145,39.946,2107.9,0.408,grass
C_33_08,8,33,-105.13,39.946,2200.0,0.506,grass
C_33_09,9,33,-105.115,39.946,2165.3,0.572,forest
C_33_10,10,33,-105.1,39.946,2231.3,0.466,grass
C_33_11,11,33,-105.085,39.946,2269.7,0.642,forest
C_33_12,12,33,-105.07,39.946,2264.0,0.528,grass
C_33_13,13,33,-105.055,39.946,2232.0,0.433,grass
C_33_14,14,33,-105.04,39.946,2253.8,0.378,grass
C_33_15,15,33,-105.025,39.946,2240.4,0.479,grass
C_33_16,16,33,-105.01,39.946,2178.5,0.604,forest
C_33_17,17,33,-104.995,39.946,2160.2,0.294,grass
C_33_18,18,33,-104.98,39.946,2170.5,0.211,urban
C_33_19,19,33,-104.965,39.946,2151.5,0.244,grass
C_33_20,20,33,-104.95,39.946,2108.5,0.321,grass
C_33_21,21,33,-104.935,39.946,2033.5,0.139,urban
C_33_22,22,33,-104.92,39.946,1994.0,0.092,urban
C_33_23,23,33,-104.905,39.946,1944.8,0.038,urban
C_33_24,24,33,-104.89,39.946,1888.4,0.079,urban
C_33_25,25,33,-104.875,39.946,1833.6,0.11,urban
C_33_26,26,33,-104.86,39.946,1818.0,0.065,urban
C_33_27,27,33,-104.845,39.946,1731.2,0.002,urban
C_33_28,28,33,-104.83,39.946,1626.7,0.068,urban
C_33_29,29,33,-104.815,39.946,1653.4,0.121,urban
C_33_30,30,33,-104.8,39.946,1555.9,0.003,urban
C_33_31,31,33,-104.785,39.946,1547.0,0.016,urban
C_33_32,32,33,-104.77,39.946,1506.7,0.139,urban
C_33_33,33,33,-104.755,39.946,1470.5,0.018,urban
C_33_34,34,33,-104.74,39.946,1458.5,0.17,urban
C_33_35,35,33,-104.725,39.946,1443.6,0.159,urban
C_33_36,36,33,-104.71,39.946,1438.4,0.134,urban
C_33_37,37,33,-104.695,39.946,1394.4,0.301,grass
C_33_38,38,33,-104.68,39.946,1402.0,0.192,urban
C_33_39,39,33,-104.665,39.946,1388.2,0.249,grass
C_33_40,40,33,-104.65,39.946,1407.2,0.416,grass
C_33_41,41,33,-104.635,39.946,1446.2,0.391,grass
